SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,ENTIRE SERVICE LINE MATERIAL CLASSIFICATION,BUILDING TYPE,SOURCE FILE,STREET NUMBER,STREET NAME,extracted_pswid,is_match,PWSID,SYSTEM NAME,lat,long
700157076,68 Pemberwick Rd,68 Pemberwick Rd,Greenwich,68 Pemberwick Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0185655,-73.6552037
700157091,70 Pemberwick Rd,70 Pemberwick Rd,Greenwich,70 Pemberwick Rd Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0186621,-73.655114
700157481,5 Cross St,5 Cross St,Greenwich,5 Cross St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0209427,-73.6568086
700158335,12 Cross St,12 Cross St,Greenwich,12 Cross St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0215067,-73.6566492
700158441,100 Pemberwick Rd,100 Pemberwick Rd,Greenwich,100 Pemberwick Rd Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0210517,-73.6559445
700158454,102 Pemberwick Rd,102 Pemberwick Rd,Greenwich,102 Pemberwick Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0211548,-73.6560161
700158994,23 Buena Vista Dr,23 Buena Vista Dr,Greenwich,23 Buena Vista Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0308074,-73.6651249
700160138,253 Pemberwick Rd,253 Pemberwick Rd,Greenwich,253 Pemberwick Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0313255,-73.6628082
700160191,13 Benders Dr,13 Benders Dr,Greenwich,13 Benders Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0325561,-73.661058
700160280,28 Concord St,28 Concord St,Greenwich,28 Concord St Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.029179,-73.6615056
700160313,18 Concord St,18 Concord St,Greenwich,18 Concord St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0290067,-73.6612171
700160359,109 Pemberwick Rd,109 Pemberwick Rd,Greenwich,109 Pemberwick Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0213029,-73.6555825
700160417,85 Pemberwick Rd,85 Pemberwick Rd,Greenwich,85 Pemberwick Rd Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0194957,-73.6546465
700160456,69 Pemberwick Rd,69 Pemberwick Rd,Greenwich,69 Pemberwick Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0187393,-73.6545388
700222746,45 Pemberwick Rd,45 Pemberwick Rd,Greenwich,45 Pemberwick Rd Greenwich Ct,Ct,Lead,"Nonresidential, Non-School, Non-Daycare",Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0171034,-73.6543855
700243229,66 Pemberwick Rd - Garage,66 Pemberwick Rd - Garage,Greenwich,66 Pemberwick Rd - Garage Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,,
700156666,52 Glenville St,52 Glenville St,Greenwich,52 Glenville St Greenwich Ct,Ct,Lead,"Nonresidential, Non-School, Non-Daycare",Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.036556,-73.668108
700161588,53 Stonehedge Dr S,53 Stonehedge Dr S,Greenwich,53 Stonehedge Dr S Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0446632,-73.6712544
700162343,54 Bowman Dr S,54 Bowman Dr S,Greenwich,54 Bowman Dr S Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,,
700159714,61 Pecksland Rd,61 Pecksland Rd,Greenwich,61 Pecksland Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0557158,-73.6541719
700160021,54 Pecksland Rd,54 Pecksland Rd,Greenwich,54 Pecksland Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.055526,-73.6514165
700160279,69 Vineyard Ln,69 Vineyard Ln,Greenwich,69 Vineyard Ln Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0540328,-73.6502595
700160374,21 Fox Run Ln,21 Fox Run Ln,Greenwich,21 Fox Run Ln Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0479831,-73.6463251
700160383,25 Fox Run Ln,25 Fox Run Ln,Greenwich,25 Fox Run Ln Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0487565,-73.6469991
700160393,35 Fox Run Ln,35 Fox Run Ln,Greenwich,35 Fox Run Ln Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0497256,-73.6482462
700160404,49 Fox Run Ln,49 Fox Run Ln,Greenwich,49 Fox Run Ln Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0505566,-73.6495606
700160472,158 Zaccheus Mead Ln,158 Zaccheus Mead Ln,Greenwich,158 Zaccheus Mead Ln Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0520467,-73.6528655
700160530,7 Meadow Ln,7 Meadow Ln,Greenwich,7 Meadow Ln Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0478519,-73.6520085
700160641,20 Meadow Ln,20 Meadow Ln,Greenwich,20 Meadow Ln Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0489006,-73.655121
700160715,123 Zaccheus Mead Ln,123 Zaccheus Mead Ln,Greenwich,123 Zaccheus Mead Ln Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0481018,-73.6508423
700160735,107 Zaccheus Mead Ln,107 Zaccheus Mead Ln,Greenwich,107 Zaccheus Mead Ln Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0462112,-73.6486979
700160774,59 Zaccheus Mead Ln,59 Zaccheus Mead Ln,Greenwich,59 Zaccheus Mead Ln Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0416285,-73.6418847
700160977,200 Lake Ave,200 Lake Ave,Greenwich,200 Lake Ave Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0372074,-73.6342072
700160983,241 Lake Ave,241 Lake Ave,Greenwich,241 Lake Ave Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0374522,-73.6333559
700160988,240 Lake Ave,240 Lake Ave,Greenwich,240 Lake Ave Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0374004,-73.6342673
700160992,248 Lake Ave,248 Lake Ave,Greenwich,248 Lake Ave Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0376727,-73.6342304
700161552,271 Lake Ave,271 Lake Ave,Greenwich,271 Lake Ave Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0383393,-73.633551
700161595,305 Lake Ave,305 Lake Ave,Greenwich,305 Lake Ave Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0397388,-73.6340379
700161770,15 Deer Park Meadow Rd,15 Deer Park Meadow Rd,Greenwich,15 Deer Park Meadow Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,,
700161908,328 Lake Ave,328 Lake Ave,Greenwich,328 Lake Ave Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0402512,-73.6355762
700161920,334 Lake Ave,334 Lake Ave,Greenwich,334 Lake Ave Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0406018,-73.6357016
700164960,38 Khakum Wood Rd,38 Khakum Wood Rd,Greenwich,38 Khakum Wood Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.068856,-73.646778
700169348,1 Old Post Rd,1 Old Post Rd,Greenwich,1 Old Post Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.036805,-73.606734
700174202,63 Glenville Rd,63 Glenville Rd,Greenwich,63 Glenville Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0331648,-73.6423035
700174283,88 Glenville Rd,88 Glenville Rd,Greenwich,88 Glenville Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0346288,-73.6459704
700174365,16 Midwood Dr,16 Midwood Dr,Greenwich,16 Midwood Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0373519,-73.6474475
700175476,237 Glenville Rd,237 Glenville Rd,Greenwich,237 Glenville Rd Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0376332,-73.6631355
700175660,26 Riversville Rd,26 Riversville Rd,Greenwich,26 Riversville Rd Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0402306,-73.6642499
700175812,153 Riversville Rd,153 Riversville Rd,Greenwich,153 Riversville Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.047071,-73.6624541
700175850,209 Riversville Rd,209 Riversville Rd,Greenwich,209 Riversville Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0485084,-73.6640242
700162008,349 Lake Ave,349 Lake Ave,Greenwich,349 Lake Ave Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0417747,-73.6345954
700162225,14 Deer Ln,14 Deer Ln,Greenwich,14 Deer Ln Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.046019,-73.6332216
700163302,450 Lake Ave,450 Lake Ave,Greenwich,450 Lake Ave Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0470111,-73.6379494
700163754,80 Round Hill Rd,80 Round Hill Rd,Greenwich,80 Round Hill Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0565448,-73.6462154
700168351,203 Clapboard Ridge Rd,203 Clapboard Ridge Rd,Greenwich,203 Clapboard Ridge Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0706958,-73.6513943
700168490,170 Clapboard Ridge Rd,170 Clapboard Ridge Rd,Greenwich,170 Clapboard Ridge Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0730256,-73.6465234
700172675,156 Parsonage Rd,156 Parsonage Rd,Greenwich,156 Parsonage Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0660916,-73.6350322
700172820,185 Parsonage Rd,185 Parsonage Rd,Greenwich,185 Parsonage Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0663677,-73.6377639
700172841,623 Lake Ave,623 Lake Ave,Greenwich,623 Lake Ave Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0684758,-73.6387809
700172966,10 Frost Rd,10 Frost Rd,Greenwich,10 Frost Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0615483,-73.6414885
700002062,28 Midwood Dr,28 Midwood Dr,Greenwich,28 Midwood Dr Greenwich Ct,Ct,Lead,"Nonresidential, Non-School, Non-Daycare",Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0378347,-73.6471679
700005290,2 Morgan Ave,2 Morgan Ave,Greenwich,2 Morgan Ave Greenwich Ct,Ct,Lead,"Nonresidential, Non-School, Non-Daycare",Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0270334,-73.6621271
700158278,4 Rockland Pl,4 Rockland Pl,Old Greenwich,4 Rockland Pl Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0362557,-73.5666879
700158312,10 Fairgreen Ln,10 Fairgreen Ln,Old Greenwich,10 Fairgreen Ln Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0244127,-73.5681523
700158485,19 Rockland Pl,19 Rockland Pl,Old Greenwich,19 Rockland Pl Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0351495,-73.5672441
700158532,357 Sound Beach Ave,357 Sound Beach Ave,Old Greenwich,357 Sound Beach Ave Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0242453,-73.5674435
700158552,3 Quintard Ave,3 Quintard Ave,Old Greenwich,3 Quintard Ave Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0239519,-73.5667046
700158578,4 Webb Ave,4 Webb Ave,Old Greenwich,4 Webb Ave Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0347498,-73.5685023
700158588,2 Webb Ave,2 Webb Ave,Old Greenwich,2 Webb Ave Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.034566,-73.568995
700158590,13 Quintard Ave,13 Quintard Ave,Old Greenwich,13 Quintard Ave Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0237636,-73.5660413
700158600,10 Quintard Ave,10 Quintard Ave,Old Greenwich,10 Quintard Ave Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0231371,-73.5677543
700158612,8 Quintard Ave,8 Quintard Ave,Old Greenwich,8 Quintard Ave Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0232402,-73.5672464
700158634,4 Quintard Ave,4 Quintard Ave,Old Greenwich,4 Quintard Ave Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0234162,-73.5661458
700158645,2 Quintard Ave,2 Quintard Ave,Old Greenwich,2 Quintard Ave Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.023442,-73.5656891
700158670,3 Vista Ave,3 Vista Ave,Old Greenwich,3 Vista Ave Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.022941,-73.5659087
700158727,6 Vista Ave,6 Vista Ave,Old Greenwich,6 Vista Ave Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0223339,-73.5661354
700158736,4 Vista Ave,4 Vista Ave,Old Greenwich,4 Vista Ave Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0224094,-73.5656691
700158757,1 Shore Acre Dr,1 Shore Acre Dr,Old Greenwich,1 Shore Acre Dr Old Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0221829,-73.5647203
700158768,3 Shore Acre Dr,3 Shore Acre Dr,Old Greenwich,3 Shore Acre Dr Old Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.022015,-73.5650856
700158780,9 Shore Acre Dr,9 Shore Acre Dr,Old Greenwich,9 Shore Acre Dr Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0220147,-73.5654423
700158820,17 Shore Acre Dr,17 Shore Acre Dr,Old Greenwich,17 Shore Acre Dr Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0218516,-73.5663107
700158829,19 Shore Acre Dr,19 Shore Acre Dr,Old Greenwich,19 Shore Acre Dr Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0218123,-73.5665339
700158911,15 Bryon Rd,15 Bryon Rd,Old Greenwich,15 Bryon Rd Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0214199,-73.568362
700158990,12 Sunset Rd,12 Sunset Rd,Old Greenwich,12 Sunset Rd Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0204284,-73.5664108
700159613,22 Shore Acre Dr,22 Shore Acre Dr,Old Greenwich,22 Shore Acre Dr Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0212329,-73.5668006
700159626,20 Shore Acre Dr,20 Shore Acre Dr,Old Greenwich,20 Shore Acre Dr Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0212702,-73.5665862
700159680,1 North St,1 North St,Old Greenwich,1 North St Old Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0318549,-73.5678722
700159759,10 North St,10 North St,Old Greenwich,10 North St Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0209656,-73.5648301
700159771,6 North St,6 North St,Old Greenwich,6 North St Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0212991,-73.5648967
700159995,9 Keofferam Rd,9 Keofferam Rd,Old Greenwich,9 Keofferam Rd Old Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,,
