SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,ENTIRE SERVICE LINE MATERIAL CLASSIFICATION,BUILDING TYPE,SOURCE FILE,STREET NUMBER,STREET NAME,extracted_pswid,is_match,PWSID,SYSTEM NAME
700175850.0,209 RIVERSVILLE RD,209 RIVERSVILLE RD,GREENWICH,209 RIVERSVILLE RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700162008.0,349 LAKE AVE,349 LAKE AVE,GREENWICH,349 LAKE AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700162225.0,14 DEER LN,14 DEER LN,GREENWICH,14 DEER LN GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700163302.0,450 LAKE AVE,450 LAKE AVE,GREENWICH,450 LAKE AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700163754.0,80 ROUND HILL RD,80 ROUND HILL RD,GREENWICH,80 ROUND HILL RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700168351.0,203 CLAPBOARD RIDGE RD,203 CLAPBOARD RIDGE RD,GREENWICH,203 CLAPBOARD RIDGE RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700168490.0,170 CLAPBOARD RIDGE RD,170 CLAPBOARD RIDGE RD,GREENWICH,170 CLAPBOARD RIDGE RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172675.0,156 PARSONAGE RD,156 PARSONAGE RD,GREENWICH,156 PARSONAGE RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172820.0,185 PARSONAGE RD,185 PARSONAGE RD,GREENWICH,185 PARSONAGE RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172841.0,623 LAKE AVE,623 LAKE AVE,GREENWICH,623 LAKE AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172966.0,10 FROST RD,10 FROST RD,GREENWICH,10 FROST RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700002062.0,28 MIDWOOD DR,28 MIDWOOD DR,GREENWICH,28 MIDWOOD DR GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700005290.0,2 MORGAN AVE,2 MORGAN AVE,GREENWICH,2 MORGAN AVE GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158278.0,4 ROCKLAND PL,4 ROCKLAND PL,OLD GREENWICH,4 ROCKLAND PL OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158312.0,10 FAIRGREEN LN,10 FAIRGREEN LN,OLD GREENWICH,10 FAIRGREEN LN OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158485.0,19 ROCKLAND PL,19 ROCKLAND PL,OLD GREENWICH,19 ROCKLAND PL OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158532.0,357 SOUND BEACH AVE,357 SOUND BEACH AVE,OLD GREENWICH,357 SOUND BEACH AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158552.0,3 QUINTARD AVE,3 QUINTARD AVE,OLD GREENWICH,3 QUINTARD AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158578.0,4 WEBB AVE,4 WEBB AVE,OLD GREENWICH,4 WEBB AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158588.0,2 WEBB AVE,2 WEBB AVE,OLD GREENWICH,2 WEBB AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158590.0,13 QUINTARD AVE,13 QUINTARD AVE,OLD GREENWICH,13 QUINTARD AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158600.0,10 QUINTARD AVE,10 QUINTARD AVE,OLD GREENWICH,10 QUINTARD AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158612.0,8 QUINTARD AVE,8 QUINTARD AVE,OLD GREENWICH,8 QUINTARD AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158634.0,4 QUINTARD AVE,4 QUINTARD AVE,OLD GREENWICH,4 QUINTARD AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158645.0,2 QUINTARD AVE,2 QUINTARD AVE,OLD GREENWICH,2 QUINTARD AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158670.0,3 VISTA AVE,3 VISTA AVE,OLD GREENWICH,3 VISTA AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158727.0,6 VISTA AVE,6 VISTA AVE,OLD GREENWICH,6 VISTA AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158736.0,4 VISTA AVE,4 VISTA AVE,OLD GREENWICH,4 VISTA AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158757.0,1 SHORE ACRE DR,1 SHORE ACRE DR,OLD GREENWICH,1 SHORE ACRE DR OLD GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158768.0,3 SHORE ACRE DR,3 SHORE ACRE DR,OLD GREENWICH,3 SHORE ACRE DR OLD GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158780.0,9 SHORE ACRE DR,9 SHORE ACRE DR,OLD GREENWICH,9 SHORE ACRE DR OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158820.0,17 SHORE ACRE DR,17 SHORE ACRE DR,OLD GREENWICH,17 SHORE ACRE DR OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158829.0,19 SHORE ACRE DR,19 SHORE ACRE DR,OLD GREENWICH,19 SHORE ACRE DR OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158911.0,15 BRYON RD,15 BRYON RD,OLD GREENWICH,15 BRYON RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700158990.0,12 SUNSET RD,12 SUNSET RD,OLD GREENWICH,12 SUNSET RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700159613.0,22 SHORE ACRE DR,22 SHORE ACRE DR,OLD GREENWICH,22 SHORE ACRE DR OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700159626.0,20 SHORE ACRE DR,20 SHORE ACRE DR,OLD GREENWICH,20 SHORE ACRE DR OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700159680.0,1 NORTH ST,1 NORTH ST,OLD GREENWICH,1 NORTH ST OLD GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700159759.0,10 NORTH ST,10 NORTH ST,OLD GREENWICH,10 NORTH ST OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700159771.0,6 NORTH ST,6 NORTH ST,OLD GREENWICH,6 NORTH ST OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700159995.0,9 KEOFFERAM RD,9 KEOFFERAM RD,OLD GREENWICH,9 KEOFFERAM RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700160570.0,10 KEOFFERAM RD,10 KEOFFERAM RD,OLD GREENWICH,10 KEOFFERAM RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700160759.0,183 SHORE RD,183 SHORE RD,OLD GREENWICH,183 SHORE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700160768.0,185 SHORE RD,185 SHORE RD,OLD GREENWICH,185 SHORE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700160795.0,191 SHORE RD,191 SHORE RD,OLD GREENWICH,191 SHORE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700161953.0,7 TODS DRIFTWAY,7 TODS DRIFTWAY,OLD GREENWICH,7 TODS DRIFTWAY OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700161989.0,4 TODS DRIFTWAY,4 TODS DRIFTWAY,OLD GREENWICH,4 TODS DRIFTWAY OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700162006.0,212 SHORE RD,212 SHORE RD,OLD GREENWICH,212 SHORE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700162109.0,196 SHORE RD,196 SHORE RD,OLD GREENWICH,196 SHORE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700162395.0,178 SHORE RD,178 SHORE RD,OLD GREENWICH,178 SHORE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700162437.0,170 SHORE RD,170 SHORE RD,OLD GREENWICH,170 SHORE RD OLD GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700162499.0,18 ROCKY POINT RD,18 ROCKY POINT RD,OLD GREENWICH,18 ROCKY POINT RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700163060.0,40 ROCKY POINT RD,40 ROCKY POINT RD,OLD GREENWICH,40 ROCKY POINT RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700163414.0,11 LEDGE RD,11 LEDGE RD,OLD GREENWICH,11 LEDGE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700163512.0,3 LIGHTHOUSE LN,3 LIGHTHOUSE LN,OLD GREENWICH,3 LIGHTHOUSE LN OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700163591.0,16 LEDGE RD,16 LEDGE RD,OLD GREENWICH,16 LEDGE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700163604.0,14 LEDGE RD,14 LEDGE RD,OLD GREENWICH,14 LEDGE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700163665.0,130 SHORE RD,130 SHORE RD,OLD GREENWICH,130 SHORE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700164810.0,1 SYLVAN LN,1 SYLVAN LN,OLD GREENWICH,1 SYLVAN LN OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700164823.0,5 SYLVAN LN,5 SYLVAN LN,OLD GREENWICH,5 SYLVAN LN OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700164877.0,16 SYLVAN LN,16 SYLVAN LN,OLD GREENWICH,16 SYLVAN LN OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700164973.0,6 SYLVAN LN,6 SYLVAN LN,OLD GREENWICH,6 SYLVAN LN OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700165010.0,76 SHORE RD,76 SHORE RD,OLD GREENWICH,76 SHORE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700165064.0,3 FORD LN,3 FORD LN,OLD GREENWICH,3 FORD LN OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700165199.0,60 SHORE RD,60 SHORE RD,OLD GREENWICH,60 SHORE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700165291.0,42 SHORE RD,42 SHORE RD,OLD GREENWICH,42 SHORE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700165481.0,13 SHORE RD,13 SHORE RD,OLD GREENWICH,13 SHORE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166020.0,27 SHORE RD,27 SHORE RD,OLD GREENWICH,27 SHORE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166168.0,57 TOMAC AVE,57 TOMAC AVE,OLD GREENWICH,57 TOMAC AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166200.0,65 TOMAC AVE,65 TOMAC AVE,OLD GREENWICH,65 TOMAC AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166207.0,67 TOMAC AVE,67 TOMAC AVE,OLD GREENWICH,67 TOMAC AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166275.0,76 TOMAC AVE,76 TOMAC AVE,OLD GREENWICH,76 TOMAC AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166278.0,74 TOMAC AVE,74 TOMAC AVE,OLD GREENWICH,74 TOMAC AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166295.0,66 TOMAC AVE,66 TOMAC AVE,OLD GREENWICH,66 TOMAC AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166322.0,58 TOMAC AVE,58 TOMAC AVE,OLD GREENWICH,58 TOMAC AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166672.0,11 IRVINE RD,11 IRVINE RD,OLD GREENWICH,11 IRVINE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166695.0,15 IRVINE RD,15 IRVINE RD,OLD GREENWICH,15 IRVINE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166769.0,38 TOMAC AVE,38 TOMAC AVE,OLD GREENWICH,38 TOMAC AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166813.0,18 TOMAC AVE,18 TOMAC AVE,OLD GREENWICH,18 TOMAC AVE OLD GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166842.0,13 ROOSEVELT AVE,13 ROOSEVELT AVE,OLD GREENWICH,13 ROOSEVELT AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166876.0,18 ROOSEVELT AVE,18 ROOSEVELT AVE,OLD GREENWICH,18 ROOSEVELT AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166889.0,14 ROOSEVELT AVE,14 ROOSEVELT AVE,OLD GREENWICH,14 ROOSEVELT AVE OLD GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166903.0,8 ROOSEVELT AVE,8 ROOSEVELT AVE,OLD GREENWICH,8 ROOSEVELT AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166907.0,6 ROOSEVELT AVE,6 ROOSEVELT AVE,OLD GREENWICH,6 ROOSEVELT AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166996.0,57 SHORE RD,57 SHORE RD,OLD GREENWICH,57 SHORE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167518.0,61 SHORE RD,61 SHORE RD,OLD GREENWICH,61 SHORE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167536.0,7 TAIT RD,7 TAIT RD,OLD GREENWICH,7 TAIT RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167612.0,3 RANDOM RD,3 RANDOM RD,OLD GREENWICH,3 RANDOM RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167640.0,81 SHORE RD,81 SHORE RD,OLD GREENWICH,81 SHORE RD OLD GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167756.0,105 SHORE RD,105 SHORE RD,OLD GREENWICH,105 SHORE RD OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167850.0,177 SOUND BEACH AVE,177 SOUND BEACH AVE,OLD GREENWICH,177 SOUND BEACH AVE OLD GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167935.0,183 SOUND BEACH AVE,183 SOUND BEACH AVE,OLD GREENWICH,183 SOUND BEACH AVE OLD GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167988.0,199 SOUND BEACH AVE,199 SOUND BEACH AVE,OLD GREENWICH,199 SOUND BEACH AVE OLD GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700168012.0,205 SOUND BEACH AVE,205 SOUND BEACH AVE,OLD GREENWICH,205 SOUND BEACH AVE OLD GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700168091.0,9 WEST END AVE,9 WEST END AVE,OLD GREENWICH,9 WEST END AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700168109.0,15 WEST END AVE,15 WEST END AVE,OLD GREENWICH,15 WEST END AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700168328.0,24 WEST END AVE,24 WEST END AVE,OLD GREENWICH,24 WEST END AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700168361.0,1 LINCOLN AVE,1 LINCOLN AVE,OLD GREENWICH,1 LINCOLN AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700168405.0,25 LINCOLN AVE,25 LINCOLN AVE,OLD GREENWICH,25 LINCOLN AVE OLD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
