SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,BUILDING TYPE,PWSID,SYSTEM NAME
700062087.0,37 KAECHELE PL,37 KAECHELE PL,BRIDGEPORT,37 KAECHELE PL BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063525.0,35 MARCEL ST,35 MARCEL ST,BRIDGEPORT,35 MARCEL ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063541.0,56 MARCEL ST,56 MARCEL ST,BRIDGEPORT,56 MARCEL ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700066648.0,286 RUTH ST,286 RUTH ST,BRIDGEPORT,286 RUTH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700066658.0,296 RUTH ST,296 RUTH ST,BRIDGEPORT,296 RUTH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700066689.0,325 RUTH ST,325 RUTH ST,BRIDGEPORT,325 RUTH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700066696.0,326 RUTH ST,326 RUTH ST,BRIDGEPORT,326 RUTH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700066709.0,336 RUTH ST,336 RUTH ST,BRIDGEPORT,336 RUTH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700066741.0,385 RUTH ST,385 RUTH ST,BRIDGEPORT,385 RUTH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700219004.0,3589-91 MAIN ST,3589-91 MAIN ST,BRIDGEPORT,3589-91 MAIN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700056295.0,4840 MAIN ST,4840 MAIN ST,BRIDGEPORT,4840 MAIN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700056462.0,29 FRENCHTOWN RD,29 FRENCHTOWN RD,BRIDGEPORT,29 FRENCHTOWN RD BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057813.0,93 PARK DR,93 PARK DR,BRIDGEPORT,93 PARK DR BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058801.0,330 PALMETTO RD,330 PALMETTO RD,BRIDGEPORT,330 PALMETTO RD BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058814.0,335 PALMETTO RD,335 PALMETTO RD,BRIDGEPORT,335 PALMETTO RD BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700060836.0,92 WILLIAMSBURG DR,92 WILLIAMSBURG DR,BRIDGEPORT,92 WILLIAMSBURG DR BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061612.0,142 TRAVIS DR,142 TRAVIS DR,BRIDGEPORT,142 TRAVIS DR BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064055.0,43 MINTURN RD,43 MINTURN RD,BRIDGEPORT,43 MINTURN RD BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064081.0,55 MINTURN RD,55 MINTURN RD,BRIDGEPORT,55 MINTURN RD BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064106.0,83 MINTURN RD,83 MINTURN RD,BRIDGEPORT,83 MINTURN RD BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064135.0,91 MINTURN RD,91 MINTURN RD,BRIDGEPORT,91 MINTURN RD BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064200.0,118 MINTURN PL,118 MINTURN PL,BRIDGEPORT,118 MINTURN PL BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064209.0,124 MINTURN PL,124 MINTURN PL,BRIDGEPORT,124 MINTURN PL BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064221.0,129 MINTURN RD,129 MINTURN RD,BRIDGEPORT,129 MINTURN RD BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064241.0,139 MINTURN RD,139 MINTURN RD,BRIDGEPORT,139 MINTURN RD BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064254.0,147 MINTURN RD,147 MINTURN RD,BRIDGEPORT,147 MINTURN RD BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064277.0,157 MINTURN RD,157 MINTURN RD,BRIDGEPORT,157 MINTURN RD BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065919.0,2350 OLD TOWN RD,2350 OLD TOWN RD,BRIDGEPORT,2350 OLD TOWN RD BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700267690.0,36 FAR HORIZONS DR,36 FAR HORIZONS DR,EASTON,36 FAR HORIZONS DR EASTON CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700003092.0,125 PENFIELD RD,125 PENFIELD RD,FAIRFIELD,125 PENFIELD RD FAIRFIELD CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700054583.0,43 MELVILLE AVE,43 MELVILLE AVE,FAIRFIELD,43 MELVILLE AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700054615.0,83 MELVILLE AVE,83 MELVILLE AVE,FAIRFIELD,83 MELVILLE AVE FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700054619.0,99 MELVILLE AVE,99 MELVILLE AVE,FAIRFIELD,99 MELVILLE AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700054889.0,1585 MELVILLE AVE,1585 MELVILLE AVE,FAIRFIELD,1585 MELVILLE AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700054909.0,1605 MELVILLE AVE,1605 MELVILLE AVE,FAIRFIELD,1605 MELVILLE AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700055215.0,161 BROOKRIDGE AVE,161 BROOKRIDGE AVE,FAIRFIELD,161 BROOKRIDGE AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700055418.0,273 HOMELAND ST,273 HOMELAND ST,FAIRFIELD,273 HOMELAND ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700055711.0,177 TOILSOME HILL RD,177 TOILSOME HILL RD,FAIRFIELD,177 TOILSOME HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700055778.0,294 TOILSOME HILL RD,294 TOILSOME HILL RD,FAIRFIELD,294 TOILSOME HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700055815.0,365 TOILSOME HILL RD,365 TOILSOME HILL RD,FAIRFIELD,365 TOILSOME HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700055826.0,384 TOILSOME HILL RD,384 TOILSOME HILL RD,FAIRFIELD,384 TOILSOME HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700055864.0,442 TOILSOME HILL RD,442 TOILSOME HILL RD,FAIRFIELD,442 TOILSOME HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700055871.0,454 TOILSOME HILL RD,454 TOILSOME HILL RD,FAIRFIELD,454 TOILSOME HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700055893.0,505 TOILSOME HILL RD,505 TOILSOME HILL RD,FAIRFIELD,505 TOILSOME HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700055901.0,551 TOILSOME HILL RD,551 TOILSOME HILL RD,FAIRFIELD,551 TOILSOME HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700055924.0,596 TOILSOME HILL RD,596 TOILSOME HILL RD,FAIRFIELD,596 TOILSOME HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700055944.0,37 TOILSOME HILL LN,37 TOILSOME HILL LN,FAIRFIELD,37 TOILSOME HILL LN FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700055971.0,88 EASTWOOD RD,88 EASTWOOD RD,FAIRFIELD,88 EASTWOOD RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700056696.0,167 SOUTHWOOD RD,167 SOUTHWOOD RD,FAIRFIELD,167 SOUTHWOOD RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700056914.0,87 EDGEWOOD PL,87 EDGEWOOD PL,FAIRFIELD,87 EDGEWOOD PL FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057071.0,1006 MERRITT ST,1006 MERRITT ST,FAIRFIELD,1006 MERRITT ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057413.0,180 INWOOD RD,180 INWOOD RD,FAIRFIELD,180 INWOOD RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057845.0,101 COLLINGWOOD AVE,101 COLLINGWOOD AVE,FAIRFIELD,101 COLLINGWOOD AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057919.0,108 LOOKOUT DR N,108 LOOKOUT DR N,FAIRFIELD,108 LOOKOUT DR N FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057926.0,171 LOOKOUT DR S,171 LOOKOUT DR S,FAIRFIELD,171 LOOKOUT DR S FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057929.0,32 LOOKOUT DR S,32 LOOKOUT DR S,FAIRFIELD,32 LOOKOUT DR S FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058130.0,154 JACKMAN AVE,154 JACKMAN AVE,FAIRFIELD,154 JACKMAN AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058141.0,169 JACKMAN AVE,169 JACKMAN AVE,FAIRFIELD,169 JACKMAN AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058526.0,532 JACKMAN AVE,532 JACKMAN AVE,FAIRFIELD,532 JACKMAN AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058686.0,73 FAIRMOUNT TER,73 FAIRMOUNT TER,FAIRFIELD,73 FAIRMOUNT TER FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058735.0,108 FAIRMOUNT TER,108 FAIRMOUNT TER,FAIRFIELD,108 FAIRMOUNT TER FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700059892.0,261 BROOKLAWN TER,261 BROOKLAWN TER,FAIRFIELD,261 BROOKLAWN TER FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700059933.0,282 BROOKLAWN TER,282 BROOKLAWN TER,FAIRFIELD,282 BROOKLAWN TER FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700059961.0,294 BROOKLAWN TER,294 BROOKLAWN TER,FAIRFIELD,294 BROOKLAWN TER FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700060217.0,164 EUCLID AVE,164 EUCLID AVE,FAIRFIELD,164 EUCLID AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700060875.0,35 MONTAUK ST,35 MONTAUK ST,FAIRFIELD,35 MONTAUK ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061211.0,41 MARNE AVE,41 MARNE AVE,FAIRFIELD,41 MARNE AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061226.0,51 MARNE AVE,51 MARNE AVE,FAIRFIELD,51 MARNE AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061235.0,56 MARNE AVE,56 MARNE AVE,FAIRFIELD,56 MARNE AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061263.0,107 MARNE AVE,107 MARNE AVE,FAIRFIELD,107 MARNE AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061274.0,108 MARNE AVE,108 MARNE AVE,FAIRFIELD,108 MARNE AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061444.0,15 SEDAN TER,15 SEDAN TER,FAIRFIELD,15 SEDAN TER FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061619.0,297 SUBURBAN AVE,297 SUBURBAN AVE,FAIRFIELD,297 SUBURBAN AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061703.0,343 SUBURBAN AVE,343 SUBURBAN AVE,FAIRFIELD,343 SUBURBAN AVE FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700062599.0,1195 VALLEY RD,1195 VALLEY RD,FAIRFIELD,1195 VALLEY RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062610.0,1207 VALLEY RD,1207 VALLEY RD,FAIRFIELD,1207 VALLEY RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062631.0,1221 VALLEY RD,1221 VALLEY RD,FAIRFIELD,1221 VALLEY RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062738.0,92 WARWICK AVE,92 WARWICK AVE,FAIRFIELD,92 WARWICK AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063053.0,70 BUENA VISTA RD,70 BUENA VISTA RD,FAIRFIELD,70 BUENA VISTA RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063334.0,233 BUENA VISTA RD,233 BUENA VISTA RD,FAIRFIELD,233 BUENA VISTA RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063425.0,292 BUENA VISTA RD,292 BUENA VISTA RD,FAIRFIELD,292 BUENA VISTA RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063444.0,304 BUENA VISTA RD,304 BUENA VISTA RD,FAIRFIELD,304 BUENA VISTA RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063460.0,321 BUENA VISTA RD,321 BUENA VISTA RD,FAIRFIELD,321 BUENA VISTA RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063467.0,332 BUENA VISTA RD,332 BUENA VISTA RD,FAIRFIELD,332 BUENA VISTA RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063473.0,342 BUENA VISTA RD,342 BUENA VISTA RD,FAIRFIELD,342 BUENA VISTA RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063482.0,345 BUENA VISTA RD,345 BUENA VISTA RD,FAIRFIELD,345 BUENA VISTA RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063740.0,15 MOODY AVE,15 MOODY AVE,FAIRFIELD,15 MOODY AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063753.0,25 MOODY AVE,25 MOODY AVE,FAIRFIELD,25 MOODY AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063760.0,34 MOODY AVE,34 MOODY AVE,FAIRFIELD,34 MOODY AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063781.0,56 MOODY AVE,56 MOODY AVE,FAIRFIELD,56 MOODY AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063791.0,64 MOODY AVE,64 MOODY AVE,FAIRFIELD,64 MOODY AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063806.0,85 MOODY AVE,85 MOODY AVE,FAIRFIELD,85 MOODY AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063869.0,145 MOODY AVE,145 MOODY AVE,FAIRFIELD,145 MOODY AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063882.0,155 MOODY AVE,155 MOODY AVE,FAIRFIELD,155 MOODY AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063955.0,44 BROOKFIELD AVE,44 BROOKFIELD AVE,FAIRFIELD,44 BROOKFIELD AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063991.0,86 BROOKFIELD AVE,86 BROOKFIELD AVE,FAIRFIELD,86 BROOKFIELD AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064020.0,401 BUENA VISTA RD,401 BUENA VISTA RD,FAIRFIELD,401 BUENA VISTA RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064034.0,414 BUENA VISTA RD,414 BUENA VISTA RD,FAIRFIELD,414 BUENA VISTA RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064038.0,446 STRATFIELD RD,446 STRATFIELD RD,FAIRFIELD,446 STRATFIELD RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064058.0,41 ROCKLAND RD,41 ROCKLAND RD,FAIRFIELD,41 ROCKLAND RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064073.0,68 ROCKLAND RD,68 ROCKLAND RD,FAIRFIELD,68 ROCKLAND RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064158.0,210 ROCKLAND RD,210 ROCKLAND RD,FAIRFIELD,210 ROCKLAND RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064234.0,604 STRATFIELD RD,604 STRATFIELD RD,FAIRFIELD,604 STRATFIELD RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064244.0,605 STRATFIELD RD,605 STRATFIELD RD,FAIRFIELD,605 STRATFIELD RD FAIRFIELD CT,CT,SCH_CC,CT0150011,Aquarion Water Co of CT-Main System
700064682.0,1093 STRATFIELD RD,1093 STRATFIELD RD,FAIRFIELD,1093 STRATFIELD RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064846.0,1611 STRATFIELD RD,1611 STRATFIELD RD,FAIRFIELD,1611 STRATFIELD RD FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700064919.0,1726 STRATFIELD RD,1726 STRATFIELD RD,FAIRFIELD,1726 STRATFIELD RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065040.0,129 BROOKFIELD AVE,129 BROOKFIELD AVE,FAIRFIELD,129 BROOKFIELD AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065079.0,165 BROOKFIELD AVE,165 BROOKFIELD AVE,FAIRFIELD,165 BROOKFIELD AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065120.0,36 ESSEX ST,36 ESSEX ST,FAIRFIELD,36 ESSEX ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065134.0,83 KING ST,83 KING ST,FAIRFIELD,83 KING ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065175.0,17 VILLA AVE,17 VILLA AVE,FAIRFIELD,17 VILLA AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065245.0,240-42 VILLA AVE,240-42 VILLA AVE,FAIRFIELD,240-42 VILLA AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065270.0,287 VILLA AVE,287 VILLA AVE,FAIRFIELD,287 VILLA AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065293.0,317 VILLA AVE,317 VILLA AVE,FAIRFIELD,317 VILLA AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065296.0,318 VILLA AVE,318 VILLA AVE,FAIRFIELD,318 VILLA AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065299.0,324 VILLA AVE,324 VILLA AVE,FAIRFIELD,324 VILLA AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065309.0,354 VILLA AVE,354 VILLA AVE,FAIRFIELD,354 VILLA AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065357.0,432 VILLA AVE,432 VILLA AVE,FAIRFIELD,432 VILLA AVE FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700065367.0,440 VILLA AVE,440 VILLA AVE,FAIRFIELD,440 VILLA AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065377.0,455 VILLA AVE,455 VILLA AVE,FAIRFIELD,455 VILLA AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065387.0,470 VILLA AVE,470 VILLA AVE,FAIRFIELD,470 VILLA AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065398.0,490 VILLA AVE,490 VILLA AVE,FAIRFIELD,490 VILLA AVE FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700065420.0,520 VILLA AVE,520 VILLA AVE,FAIRFIELD,520 VILLA AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065430.0,530-34 VILLA AVE,530-34 VILLA AVE,FAIRFIELD,530-34 VILLA AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065440.0,540-44 VILLA AVE,540-44 VILLA AVE,FAIRFIELD,540-44 VILLA AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700065455.0,558 VILLA AVE,558 VILLA AVE,FAIRFIELD,558 VILLA AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700066029.0,260 BUENA VISTA RD,260 BUENA VISTA RD,FAIRFIELD,260 BUENA VISTA RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700066200.0,177 CHURCH HILL RD,177 CHURCH HILL RD,FAIRFIELD,177 CHURCH HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700066313.0,281 CHURCH HILL RD,281 CHURCH HILL RD,FAIRFIELD,281 CHURCH HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700066491.0,150 BROOKVIEW AVE,150 BROOKVIEW AVE,FAIRFIELD,150 BROOKVIEW AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700067138.0,58 WOODSIDE CIR,58 WOODSIDE CIR,FAIRFIELD,58 WOODSIDE CIR FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700069215.0,72 NEWMAN PL,72 NEWMAN PL,FAIRFIELD,72 NEWMAN PL FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700069257.0,29 SENIOR PL,29 SENIOR PL,FAIRFIELD,29 SENIOR PL FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700069302.0,49 SENIOR PL,49 SENIOR PL,FAIRFIELD,49 SENIOR PL FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700070253.0,1109 MERRITT ST,1109 MERRITT ST,FAIRFIELD,1109 MERRITT ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700070527.0,86 NICHOLS AVE,86 NICHOLS AVE,FAIRFIELD,86 NICHOLS AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700070807.0,57 2ND ST,57 2ND ST,FAIRFIELD,57 2ND ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700070833.0,74 2ND ST,74 2ND ST,FAIRFIELD,74 2ND ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700070842.0,77 2ND ST,77 2ND ST,FAIRFIELD,77 2ND ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700070886.0,92 3RD ST,92 3RD ST,FAIRFIELD,92 3RD ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700055642.0,40 EDISON AVE,40 EDISON AVE,FAIRFIELD,40 EDISON AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700055662.0,80 EDISON AVE,80 EDISON AVE,FAIRFIELD,80 EDISON AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700055838.0,65 YORK RD,65 YORK RD,FAIRFIELD,65 YORK RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700056825.0,25 OLD STRATFIELD RD,25 OLD STRATFIELD RD,FAIRFIELD,25 OLD STRATFIELD RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057065.0,808 KINGS HWY E,808 KINGS HWY E,FAIRFIELD,808 KINGS HWY E FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057172.0,246 OLD STRATFIELD RD,246 OLD STRATFIELD RD,FAIRFIELD,246 OLD STRATFIELD RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057205.0,287 OLD STRATFIELD RD,287 OLD STRATFIELD RD,FAIRFIELD,287 OLD STRATFIELD RD FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700057239.0,319 OLD STRATFIELD RD,319 OLD STRATFIELD RD,FAIRFIELD,319 OLD STRATFIELD RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057285.0,388 OLD STRATFIELD RD,388 OLD STRATFIELD RD,FAIRFIELD,388 OLD STRATFIELD RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057473.0,612 OLD STRATFIELD RD,612 OLD STRATFIELD RD,FAIRFIELD,612 OLD STRATFIELD RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057484.0,657 OLD STRATFIELD RD,657 OLD STRATFIELD RD,FAIRFIELD,657 OLD STRATFIELD RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058077.0,836 OLD STRATFIELD RD,836 OLD STRATFIELD RD,FAIRFIELD,836 OLD STRATFIELD RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058330.0,102 RIDGELY AVE,102 RIDGELY AVE,FAIRFIELD,102 RIDGELY AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058742.0,358 GREENFIELD ST,358 GREENFIELD ST,FAIRFIELD,358 GREENFIELD ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700059627.0,284 BERKLEY RD,284 BERKLEY RD,FAIRFIELD,284 BERKLEY RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
