SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,ENTIRE SERVICE LINE MATERIAL CLASSIFICATION,BUILDING TYPE,PWSID,SYSTEM NAME,lat,long
334668,054611270001,1382 HIGHLAND AVE,Waterbury,1382 HIGHLAND AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5222446,-73.0528345
334678,054611270002,1390 HIGHLAND AVE,Waterbury,1390 HIGHLAND AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5221382,-73.0530914
334688,054611270004,1400 HIGHLAND AVE,Waterbury,1400 HIGHLAND AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.522020499999996,-73.0534567
334698,054611270005,1406 HIGHLAND AVE,Waterbury,1406 HIGHLAND AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5219184,-73.053656899999993
334708,054611270006,1410 HIGHLAND AVE,Waterbury,1410 HIGHLAND AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5218252,-73.0538587
334718,054611270007,1422 HIGHLAND AVE,Waterbury,1422 HIGHLAND AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5216583,-73.0541491
334728,054611270008,1426 HIGHLAND AVE,Waterbury,1426 HIGHLAND AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5215676,-73.0543229
334748,054611270010,1438 HIGHLAND AVE,Waterbury,1438 HIGHLAND AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5214163,-73.0547026
334758,054611270011,1450 HIGHLAND AVE,Waterbury,1450 HIGHLAND AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5212336,-73.0550123
334908,054611790022,1435 HIGHLAND AVE,Waterbury,1435 HIGHLAND AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5211584,-73.0544092
334998,054611790031,1425 HIGHLAND AVE,Waterbury,1425 HIGHLAND AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5213638,-73.054085
335038,054611800032,1413 HIGHLAND AVE,Waterbury,1413 HIGHLAND AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5214748,-73.053756
335108,054611800039,1405 HIGHLAND AVE,Waterbury,1405 HIGHLAND AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5215942,-73.0534983
335368,054611810000000130013A,1385 HIGHLAND AVE 13A,Waterbury,1385 HIGHLAND AVE 13A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
335378,054611810000000130013B,1385 HIGHLAND AVE 13B,Waterbury,1385 HIGHLAND AVE 13B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
335608,054611810042,1357 HIGHLAND AVE,Waterbury,1357 HIGHLAND AVE Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5219847,-73.0518703
339008,055903470003,2636 SOUTH MAIN ST MOTEL,Waterbury,2636 SOUTH MAIN ST MOTEL Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
340058,023601770167,12 ADAMS ST EXT,Waterbury,12 ADAMS ST EXT Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
340068,023601770166,14 ADAMS ST EXT,Waterbury,14 ADAMS ST EXT Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,NA,NA
340078,023601770165,18 ADAMS ST EXT,Waterbury,18 ADAMS ST EXT Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,NA,NA
340088,023601770164,22 ADAMS ST EXT,Waterbury,22 ADAMS ST EXT Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,NA,NA
340098,025501630078,19 ADAMS ST,Waterbury,19 ADAMS ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5612434,-73.0369798
340108,023601770163,26 ADAMS ST EXT,Waterbury,26 ADAMS ST EXT Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,NA,NA
344378,030504040072,212 CELIA DR,Waterbury,212 CELIA DR Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5561977,-72.982479
347008,013008890034,432 COLUMBIA BLVD,Waterbury,432 COLUMBIA BLVD Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5790073,-73.0467464
348718,005509830008,92 DOWNES ST,Waterbury,92 DOWNES ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.595934,-73.0542356
348728,005509830008,96 DOWNES ST,Waterbury,96 DOWNES ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5960534,-73.050854
348778,005509830005,114 DOWNES ST,Waterbury,114 DOWNES ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5959564,-73.0536053
348788,005509830005,118 DOWNES ST,Waterbury,118 DOWNES ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5958538,-73.0539325
348858,005509830004,159 DOWNES ST,Waterbury,159 DOWNES ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5962944,-73.0520514
352698,016408250021,96 GREENWOOD AVE,Waterbury,96 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5736297,-73.0379886
353128,014902180010,133 HAMDEN AVE,Waterbury,133 HAMDEN AVE Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5748203,-73.0251317
353148,014902180011,147 HAMDEN AVE,Waterbury,147 HAMDEN AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5742589,-73.025489
353458,027400070001,21 WEST MAIN ST,Waterbury,21 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5556789,-73.041326
353468,041503000132,1114 SOUTH MAIN ST,Waterbury,1114 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5411923,-73.0386032
353948,053211270044,1346 HIGHLAND AVE LEFT,Waterbury,1346 HIGHLAND AVE LEFT Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
353988,054611810001,1385 HIGHLAND AVE 1A,Waterbury,1385 HIGHLAND AVE 1A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
353998,054611810001,1385 HIGHLAND AVE 1B,Waterbury,1385 HIGHLAND AVE 1B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354008,054611810010,1385 HIGHLAND AVE 10A,Waterbury,1385 HIGHLAND AVE 10A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354018,054611810010,1385 HIGHLAND AVE 10B,Waterbury,1385 HIGHLAND AVE 10B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354028,054611810011,1385 HIGHLAND AVE 11A,Waterbury,1385 HIGHLAND AVE 11A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354038,054611810011,1385 HIGHLAND AVE 11B,Waterbury,1385 HIGHLAND AVE 11B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354048,054611810012,1385 HIGHLAND AVE 12A,Waterbury,1385 HIGHLAND AVE 12A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354058,054611810012,1385 HIGHLAND AVE 12B,Waterbury,1385 HIGHLAND AVE 12B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354068,054611810014,1385 HIGHLAND AVE 14A,Waterbury,1385 HIGHLAND AVE 14A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354078,054611810014,1385 HIGHLAND AVE 14B,Waterbury,1385 HIGHLAND AVE 14B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354088,054611810015,1385 HIGHLAND AVE 15A,Waterbury,1385 HIGHLAND AVE 15A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354098,054611810015,1385 HIGHLAND AVE 15B,Waterbury,1385 HIGHLAND AVE 15B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354108,054611810016,1385 HIGHLAND AVE 16A,Waterbury,1385 HIGHLAND AVE 16A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354118,054611810001,1385 HIGHLAND AVE 16B,Waterbury,1385 HIGHLAND AVE 16B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354128,054611810016,1385 HIGHLAND AVE 17A,Waterbury,1385 HIGHLAND AVE 17A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354138,054611810017,1385 HIGHLAND AVE 17B,Waterbury,1385 HIGHLAND AVE 17B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354148,054611810018,1385 HIGHLAND AVE 18A,Waterbury,1385 HIGHLAND AVE 18A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354158,054611810018,1385 HIGHLAND AVE 18B,Waterbury,1385 HIGHLAND AVE 18B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354168,054611810019,1385 HIGHLAND AVE 19A,Waterbury,1385 HIGHLAND AVE 19A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354178,054611810019,1385 HIGHLAND AVE 19B,Waterbury,1385 HIGHLAND AVE 19B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354188,054611810002,1385 HIGHLAND AVE 2A,Waterbury,1385 HIGHLAND AVE 2A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354198,054611810002,1385 HIGHLAND AVE 2B,Waterbury,1385 HIGHLAND AVE 2B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354208,054611810020,1385 HIGHLAND AVE 20A,Waterbury,1385 HIGHLAND AVE 20A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354218,054611810020,1385 HIGHLAND AVE 20B,Waterbury,1385 HIGHLAND AVE 20B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354228,054611810021,1385 HIGHLAND AVE 21A,Waterbury,1385 HIGHLAND AVE 21A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354238,054611810021,1385 HIGHLAND AVE 21B,Waterbury,1385 HIGHLAND AVE 21B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354248,054611810022,1385 HIGHLAND AVE 22A,Waterbury,1385 HIGHLAND AVE 22A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354258,054611810022,1385 HIGHLAND AVE 22B,Waterbury,1385 HIGHLAND AVE 22B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354268,054611810023,1385 HIGHLAND AVE 23A,Waterbury,1385 HIGHLAND AVE 23A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354278,054611810023,1385 HIGHLAND AVE 23B,Waterbury,1385 HIGHLAND AVE 23B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354288,054611810024,1385 HIGHLAND AVE 24A,Waterbury,1385 HIGHLAND AVE 24A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354298,054611810024,1385 HIGHLAND AVE 24B,Waterbury,1385 HIGHLAND AVE 24B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354308,054611810003,1385 HIGHLAND AVE 3A,Waterbury,1385 HIGHLAND AVE 3A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354318,054611810003,1385 HIGHLAND AVE 3B,Waterbury,1385 HIGHLAND AVE 3B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354328,054611810004,1385 HIGHLAND AVE 4A,Waterbury,1385 HIGHLAND AVE 4A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354338,054611810004,1385 HIGHLAND AVE 4B,Waterbury,1385 HIGHLAND AVE 4B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354348,054611810005,1385 HIGHLAND AVE 5A,Waterbury,1385 HIGHLAND AVE 5A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354358,054611810005,1385 HIGHLAND AVE 5B,Waterbury,1385 HIGHLAND AVE 5B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354368,054611810006,1385 HIGHLAND AVE 6A,Waterbury,1385 HIGHLAND AVE 6A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354378,054611810006,1385 HIGHLAND AVE 6B,Waterbury,1385 HIGHLAND AVE 6B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354388,054611810007,1385 HIGHLAND AVE 7B,Waterbury,1385 HIGHLAND AVE 7B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354398,054611810008,1385 HIGHLAND AVE 8A,Waterbury,1385 HIGHLAND AVE 8A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354408,054611810008,1385 HIGHLAND AVE 8B,Waterbury,1385 HIGHLAND AVE 8B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354418,054611810009,1385 HIGHLAND AVE 9A,Waterbury,1385 HIGHLAND AVE 9A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354428,054611810009,1385 HIGHLAND AVE 9B,Waterbury,1385 HIGHLAND AVE 9B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,NA,NA
354438,054611270009,1430 HIGHLAND AVE,Waterbury,1430 HIGHLAND AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5214993,-73.0545129
356628,007902390001,2670 NORTH MAIN ST,Waterbury,2670 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5886823,-73.0260529
357708,027400070001,21 WEST MAIN ST,Waterbury,21 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5556789,-73.041326
358148,034502910048,575 SOUTH MAIN ST,Waterbury,575 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.548083,-73.0380518
358218,034502920032,605 SOUTH MAIN ST,Waterbury,605 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5476865,-73.0379729
358568,046305090061,196 EDGEWOOD AVE,Waterbury,196 EDGEWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5348232,-73.0244941
358748,NA,975 MAIN ST,Waterbury,975 MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5866042,-73.0833037
358758,NA,1192 MAIN ST,Waterbury,1192 MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5866042,-73.0833037
358768,NA,1219 MAIN ST,Waterbury,1219 MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5866042,-73.0833037
358778,NA,1230 MAIN ST,Waterbury,1230 MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5866042,-73.0833037
358858,000000000000,0 EAST MAIN ST,Waterbury,0 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5440354,-72.9895415
358938,029500760004,0 EAST MAIN ST,Waterbury,0 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5440354,-72.9895415
359138,027400150041,99 EAST MAIN ST,Waterbury,99 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.555915,-73.0390083
359168,027500150612,141 EAST MAIN ST,Waterbury,141 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5558565,-73.0379905
359178,027500150612,141 EAST MAIN ST,Waterbury,141 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5558565,-73.0379905
359208,029500760004,144 EAST MAIN ST,Waterbury,144 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5548023,-73.0374292
359238,027500150612,141 EAST MAIN ST,Waterbury,141 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5558565,-73.0379905
359278,000000000000,246 EAST MAIN ST,Waterbury,246 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5545227,-73.0364218
359298,000000000000,264 EAST MAIN ST,Waterbury,264 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5545011,-73.036273
359308,029500710701,317 EAST MAIN ST,Waterbury,317 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5546152,-73.0353297
359318,029500710069,337 EAST MAIN ST,Waterbury,337 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5547988,-73.0348951
359328,029500710068,351 EAST MAIN ST,Waterbury,351 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5548562,-73.0345821
359368,029600720001,421 EAST MAIN ST,Waterbury,421 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5547533,-73.0332823
359408,029600930098,574 EAST MAIN ST,Waterbury,574 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5535647,-73.0302009
359418,029600930098,574 EAST MAIN ST,Waterbury,574 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5535647,-73.0302009
359428,029600930098,574 EAST MAIN ST,Waterbury,574 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5535647,-73.0302009
359438,029600930098,574 EAST MAIN ST,Waterbury,574 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5535647,-73.0302009
359458,029600910058,645 EAST MAIN ST,Waterbury,645 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.55405,-73.0293233
359468,029600910591,651 EAST MAIN ST,Waterbury,651 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5539232,-73.0289325
359478,029600930095,656 EAST MAIN ST,Waterbury,656 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.553753,-73.0289067
359488,029600910060,669 EAST MAIN ST,Waterbury,669 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5540222,-73.0289759
359498,029600930093,666 EAST MAIN ST,Waterbury,666 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.553599,-73.0289902
359508,029600930092,690 EAST MAIN ST,Waterbury,690 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5532646,-73.0289699
359528,029700930034,780 EAST MAIN ST,Waterbury,780 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.553158,-73.0273482
359548,029700930037,836 EAST MAIN ST,Waterbury,836 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5524923,-73.0266199
359558,029700940047,851 EAST MAIN ST,Waterbury,851 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5526769,-73.0259767
359578,NA,884 EAST MAIN ST,Waterbury,884 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5521741,-73.0257249
359598,NA,892 EAST MAIN ST,Waterbury,892 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5520956,-73.025611
359618,032200940015,1057 EAST MAIN ST,Waterbury,1057 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5508837,-73.0235635
359628,032200940015,1057 EAST MAIN ST,Waterbury,1057 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5508837,-73.0235635
359638,032200930002,1086 EAST MAIN ST,Waterbury,1086 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5500076,-73.0232258
359648,032200940011,1093 EAST MAIN ST,Waterbury,1093 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5502811,-73.0229791
359658,032200930002,1086 EAST MAIN ST,Waterbury,1086 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5500076,-73.0232258
359668,032200930004,1118 EAST MAIN ST,Waterbury,1118 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5496827,-73.022989
359678,032200930004,1118 EAST MAIN ST,Waterbury,1118 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5496827,-73.022989
359688,032200940007,1131 EAST MAIN ST,Waterbury,1131 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5499511,-73.0224482
359698,03230094000A,1141 EAST MAIN ST,Waterbury,1141 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5498611,-73.0219
359738,NA,1210 EAST MAIN ST,Waterbury,1210 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5486781,-73.0209507
359758,NA,1226 EAST MAIN ST,Waterbury,1226 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5486287,-73.020867
359768,034800940011,1271 EAST MAIN ST,Waterbury,1271 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5488163,-73.020479
359788,034801010025,1325 EAST MAIN ST,Waterbury,1325 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5483454,-73.0195488
359798,034801010029,1405 EAST MAIN ST,Waterbury,1405 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5480866,-73.0186317
359818,NA,1447 EAST MAIN ST,Waterbury,1447 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5476536,-73.0189109
359828,037201020005,1527 EAST MAIN ST,Waterbury,1527 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5468506,-73.0175719
359838,037201020005,1533 EAST MAIN ST,Waterbury,1533 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5466921,-73.0166563
359848,037301090117,1660 EAST MAIN ST,Waterbury,1660 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5458449,-73.0143651
359868,037301060085,1719 EAST MAIN ST,Waterbury,1719 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5459302,-73.0135317
359888,037301070050,1773 EAST MAIN ST,Waterbury,1773 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5455283,-73.0125741
359898,037301110085,1820 EAST MAIN ST,Waterbury,1820 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5448386,-73.0120058
359938,039701170077,2150 EAST MAIN ST,Waterbury,2150 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5433973,-73.0067264
359958,039701200651,2171 EAST MAIN ST,Waterbury,2171 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5443133,-73.0062343
359968,039701200651,2171 EAST MAIN ST *2221,Waterbury,2171 EAST MAIN ST *2221 Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5443133,-73.0062343
359978,039701200651,2171 EAST MAIN ST,Waterbury,2171 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5443133,-73.0062343
359988,039801170002,2309 EAST MAIN ST,Waterbury,2309 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5413683,-73.0072487
359998,039801340004,2457 EAST MAIN ST SVC.,Waterbury,2457 EAST MAIN ST SVC. Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,NA,NA
360048,037801430033,2927 EAST MAIN ST,Waterbury,2927 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5448177,-72.9890739
360058,037801490028,2999 EAST MAIN ST,Waterbury,2999 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department,41.5455799,-72.9872173
360068,037801490028,2999 EAST MAIN ST,Waterbury,2999 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department,41.5455799,-72.9872173
360088,037901533199,3199 EAST MAIN ST,Waterbury,3199 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department,41.5468384,-72.9818087
360118,037901530008,3269 EAST MAIN ST,Waterbury,3269 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department,41.5466773,-72.9788211
