SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,ENTIRE SERVICE LINE MATERIAL CLASSIFICATION,BUILDING TYPE,PWSID,SYSTEM NAME
354328,054611810004,1385 HIGHLAND AVE 4A,Waterbury,1385 HIGHLAND AVE 4A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
354338,054611810004,1385 HIGHLAND AVE 4B,Waterbury,1385 HIGHLAND AVE 4B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
354348,054611810005,1385 HIGHLAND AVE 5A,Waterbury,1385 HIGHLAND AVE 5A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
354358,054611810005,1385 HIGHLAND AVE 5B,Waterbury,1385 HIGHLAND AVE 5B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
354368,054611810006,1385 HIGHLAND AVE 6A,Waterbury,1385 HIGHLAND AVE 6A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
354378,054611810006,1385 HIGHLAND AVE 6B,Waterbury,1385 HIGHLAND AVE 6B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
354388,054611810007,1385 HIGHLAND AVE 7B,Waterbury,1385 HIGHLAND AVE 7B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
354398,054611810008,1385 HIGHLAND AVE 8A,Waterbury,1385 HIGHLAND AVE 8A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
354408,054611810008,1385 HIGHLAND AVE 8B,Waterbury,1385 HIGHLAND AVE 8B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
354418,054611810009,1385 HIGHLAND AVE 9A,Waterbury,1385 HIGHLAND AVE 9A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
354428,054611810009,1385 HIGHLAND AVE 9B,Waterbury,1385 HIGHLAND AVE 9B Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
354438,054611270009,1430 HIGHLAND AVE,Waterbury,1430 HIGHLAND AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
356628,007902390001,2670 NORTH MAIN ST,Waterbury,2670 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
357708,027400070001,21 WEST MAIN ST,Waterbury,21 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
358148,034502910048,575 SOUTH MAIN ST,Waterbury,575 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
358218,034502920032,605 SOUTH MAIN ST,Waterbury,605 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
358568,046305090061,196 EDGEWOOD AVE,Waterbury,196 EDGEWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
358748,,975 MAIN ST,Waterbury,975 MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
358758,,1192 MAIN ST,Waterbury,1192 MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
358768,,1219 MAIN ST,Waterbury,1219 MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
358778,,1230 MAIN ST,Waterbury,1230 MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
358858,000000000000,0 EAST MAIN ST,Waterbury,0 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
358938,029500760004,0 EAST MAIN ST,Waterbury,0 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359138,027400150041,99 EAST MAIN ST,Waterbury,99 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359168,027500150612,141 EAST MAIN ST,Waterbury,141 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359178,027500150612,141 EAST MAIN ST,Waterbury,141 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359208,029500760004,144 EAST MAIN ST,Waterbury,144 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
359238,027500150612,141 EAST MAIN ST,Waterbury,141 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
359278,000000000000,246 EAST MAIN ST,Waterbury,246 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359298,000000000000,264 EAST MAIN ST,Waterbury,264 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359308,029500710701,317 EAST MAIN ST,Waterbury,317 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
359318,029500710069,337 EAST MAIN ST,Waterbury,337 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359328,029500710068,351 EAST MAIN ST,Waterbury,351 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
359368,029600720001,421 EAST MAIN ST,Waterbury,421 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359408,029600930098,574 EAST MAIN ST,Waterbury,574 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
359418,029600930098,574 EAST MAIN ST,Waterbury,574 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
359428,029600930098,574 EAST MAIN ST,Waterbury,574 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359438,029600930098,574 EAST MAIN ST,Waterbury,574 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359458,029600910058,645 EAST MAIN ST,Waterbury,645 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
359468,029600910591,651 EAST MAIN ST,Waterbury,651 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
359478,029600930095,656 EAST MAIN ST,Waterbury,656 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359488,029600910060,669 EAST MAIN ST,Waterbury,669 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
359498,029600930093,666 EAST MAIN ST,Waterbury,666 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359508,029600930092,690 EAST MAIN ST,Waterbury,690 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
359528,029700930034,780 EAST MAIN ST,Waterbury,780 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359548,029700930037,836 EAST MAIN ST,Waterbury,836 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
359558,029700940047,851 EAST MAIN ST,Waterbury,851 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
359578,,884 EAST MAIN ST,Waterbury,884 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359598,,892 EAST MAIN ST,Waterbury,892 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359618,032200940015,1057 EAST MAIN ST,Waterbury,1057 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
359628,032200940015,1057 EAST MAIN ST,Waterbury,1057 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
359638,032200930002,1086 EAST MAIN ST,Waterbury,1086 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
359648,032200940011,1093 EAST MAIN ST,Waterbury,1093 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
359658,032200930002,1086 EAST MAIN ST,Waterbury,1086 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
359668,032200930004,1118 EAST MAIN ST,Waterbury,1118 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
359678,032200930004,1118 EAST MAIN ST,Waterbury,1118 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
359688,032200940007,1131 EAST MAIN ST,Waterbury,1131 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
359698,03230094000A,1141 EAST MAIN ST,Waterbury,1141 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
359738,,1210 EAST MAIN ST,Waterbury,1210 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
359758,,1226 EAST MAIN ST,Waterbury,1226 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359768,034800940011,1271 EAST MAIN ST,Waterbury,1271 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
359788,034801010025,1325 EAST MAIN ST,Waterbury,1325 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
359798,034801010029,1405 EAST MAIN ST,Waterbury,1405 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
359818,,1447 EAST MAIN ST,Waterbury,1447 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359828,037201020005,1527 EAST MAIN ST,Waterbury,1527 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359838,037201020005,1533 EAST MAIN ST,Waterbury,1533 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
359848,037301090117,1660 EAST MAIN ST,Waterbury,1660 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359868,037301060085,1719 EAST MAIN ST,Waterbury,1719 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
359888,037301070050,1773 EAST MAIN ST,Waterbury,1773 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
359898,037301110085,1820 EAST MAIN ST,Waterbury,1820 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
359938,039701170077,2150 EAST MAIN ST,Waterbury,2150 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
359958,039701200651,2171 EAST MAIN ST,Waterbury,2171 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
359968,039701200651,2171 EAST MAIN ST *2221,Waterbury,2171 EAST MAIN ST *2221 Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
359978,039701200651,2171 EAST MAIN ST,Waterbury,2171 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359988,039801170002,2309 EAST MAIN ST,Waterbury,2309 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
359998,039801340004,2457 EAST MAIN ST SVC.,Waterbury,2457 EAST MAIN ST SVC. Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360048,037801430033,2927 EAST MAIN ST,Waterbury,2927 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
360058,037801490028,2999 EAST MAIN ST,Waterbury,2999 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
360068,037801490028,2999 EAST MAIN ST,Waterbury,2999 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
360088,037901533199,3199 EAST MAIN ST,Waterbury,3199 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
360118,037901530008,3269 EAST MAIN ST,Waterbury,3269 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360128,037901530008,3269 EAST MAIN ST,Waterbury,3269 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
360138,037901530008,3269 EAST MAIN ST,Waterbury,3269 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360148,040201550023,3396 EAST MAIN ST,Waterbury,3396 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360158,040401560061,3580 EAST MAIN ST,Waterbury,3580 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360168,040401560061,3580 EAST MAIN ST,Waterbury,3580 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360178,040401560612,3600 EAST MAIN ST,Waterbury,3600 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360188,027400140493,2 NORTH MAIN ST,Waterbury,2 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360198,027400140047,32 NORTH MAIN ST,Waterbury,32 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
360208,027400140046,36 NORTH MAIN ST,Waterbury,36 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
360248,027400020016,103 NORTH MAIN ST,Waterbury,103 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360258,027400020029,143 NORTH MAIN ST,Waterbury,143 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360278,025501620231,245 NORTH MAIN ST,Waterbury,245 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
360288,025501620231,245 NORTH MAIN ST,Waterbury,245 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360298,025501620231,245 NORTH MAIN ST,Waterbury,245 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360308,025500850141,316 NORTH MAIN ST,Waterbury,316 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
360318,025500850141,326 NORTH MAIN ST,Waterbury,326 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360328,025500850141,334 NORTH MAIN ST,Waterbury,334 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
360348,025501660148,486 NORTH MAIN ST,Waterbury,486 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
360378,023701660241,526 NORTH MAIN ST,Waterbury,526 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
360398,023701790007,675 NORTH MAIN ST,Waterbury,675 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
360408,023701790007,675 NORTH MAIN ST,Waterbury,675 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360448,023701660024,730 NORTH MAIN ST,Waterbury,730 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360478,021801660158,810 NORTH MAIN ST,Waterbury,810 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360488,021801840063,807 NORTH MAIN ST,Waterbury,807 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
360498,021801800152,848 NORTH MAIN ST,Waterbury,848 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
360508,021801850087,899 - 901 NORTH MAIN ST,Waterbury,899 - 901 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
360518,021801900124,926 NORTH MAIN ST,Waterbury,926 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
360558,021801910109,1064 NORTH MAIN ST,Waterbury,1064 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360578,020102120024,1125 NORTH MAIN ST,Waterbury,1125 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
360588,020102120022,1143 NORTH MAIN ST,Waterbury,1143 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
360608,018302090008,1389 NORTH MAIN ST,Waterbury,1389 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360628,016602090004,1597 NORTH MAIN ST,Waterbury,1597 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360638,014902090001,1711 NORTH MAIN ST,Waterbury,1711 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
360648,014902090001,1711 NORTH MAIN ST,Waterbury,1711 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360658,014902180010,1800 NORTH MAIN ST,Waterbury,1800 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360668,014902090041,1805 NORTH MAIN ST,Waterbury,1805 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360678,013402200020,1926 NORTH MAIN ST,Waterbury,1926 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360718,,2016 NORTH MAIN ST,Waterbury,2016 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360728,013402200014,2046 NORTH MAIN- CAPPED ACCT S,Waterbury,2046 NORTH MAIN- CAPPED ACCT S Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360758,006902530001,2817 NORTH MAIN ST,Waterbury,2817 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
360768,006002540003,2851 NORTH MAIN ST,Waterbury,2851 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
360778,005102550006,2991 NORTH MAIN ST,Waterbury,2991 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
360788,005102560016,3000 NORTH MAIN ST,Waterbury,3000 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
360798,004202570004,3069 NORTH MAIN ST,Waterbury,3069 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
360808,004202570007,3125 NORTH MAIN ST,Waterbury,3125 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
360848,039203000001,952 SOUTH MAIN ST,Waterbury,952 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
360858,036903100002,0 SOUTH MAIN ST,Waterbury,0 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360868,036903100002,0 SOUTH MAIN ST,Waterbury,0 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
360898,029400120099,23 SOUTH MAIN ST,Waterbury,23 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
360988,031902750015,309 SOUTH MAIN ST,Waterbury,309 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
361008,034502790001,464 SOUTH MAIN ST,Waterbury,464 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
361018,034502790003,490 SOUTH MAIN ST,Waterbury,490 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361078,034502810011,606 - 610 SOUTH MAIN ST,Waterbury,606 - 610 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
361088,034502810011,606 SOUTH MAIN ST,Waterbury,606 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361108,034502810012,624 SOUTH MAIN ST,Waterbury,624 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
361118,036902930004,675 SOUTH MAIN ST,Waterbury,675 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
361138,036903100002,698 SOUTH MAIN ST,Waterbury,698 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361148,036903100002,698 SOUTH MAIN ST,Waterbury,698 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361158,036902930005,691 SOUTH MAIN ST,Waterbury,691 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
361168,036902930007,709 SOUTH MAIN ST,Waterbury,709 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
361178,036902930009,731 SOUTH MAIN ST,Waterbury,731 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
361188,036903100002,736 SOUTH MAIN ST,Waterbury,736 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361198,036902940020,777 SOUTH MAIN ST,Waterbury,777 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361228,036902820001,848 SOUTH MAIN ST,Waterbury,848 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
361248,039203000001,952 SOUTH MAIN ST,Waterbury,952 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
361258,039203000001,952 SOUTH MAIN ST,Waterbury,952 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
361268,039203010028,911 SOUTH MAIN ST,Waterbury,911 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
361308,039203010018,1011 SOUTH MAIN ST,Waterbury,1011 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
361318,039203010017,1015 SOUTH MAIN ST,Waterbury,1015 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
361408,041503000127,1106 SOUTH MAIN ST,Waterbury,1106 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361418,041503000127,1106 SOUTH MAIN ST,Waterbury,1106 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361428,041503000127,1106 SOUTH MAIN ST,Waterbury,1106 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361438,041503070051,1099 SOUTH MAIN ST,Waterbury,1099 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
361448,041503000123,1200 SOUTH MAIN ST,Waterbury,1200 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
361468,041503000120,1302 SOUTH MAIN ST,Waterbury,1302 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
361478,043803150011,1311 SOUTH MAIN ST,Waterbury,1311 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361488,043803210045,1379 SOUTH MAIN ST,Waterbury,1379 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361498,043803210047,1443 SOUTH MAIN ST,Waterbury,1443 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
361508,046103210008,1565 SOUTH MAIN ST,Waterbury,1565 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
361518,046103210009,1577 SOUTH MAIN ST,Waterbury,1577 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
361538,048203321827,1827 SOUTH MAIN ST,Waterbury,1827 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
361548,048203321845,1845 SOUTH MAIN ST,Waterbury,1845 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
361558,048203321855,1855 SOUTH MAIN ST,Waterbury,1855 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
361568,048203321863,1863 SOUTH MAIN ST,Waterbury,1863 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
361578,050203320011,1975 SOUTH MAIN ST,Waterbury,1975 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
361588,050203320010,1999 SOUTH MAIN ST,Waterbury,1999 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361598,050203320006,2091 SOUTH MAIN ST,Waterbury,2091 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
361618,055903470002,2620 SOUTH MAIN ST,Waterbury,2620 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
361628,055903470003,2636 SOUTH MAIN ST OFFIC,Waterbury,2636 SOUTH MAIN ST OFFIC Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
361688,027200220001,751 WEST MAIN ST,Waterbury,751 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361698,027200220001,751 WEST MAIN ST,Waterbury,751 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361708,027400020020,2 WEST MAIN ST,Waterbury,2 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
