SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,ENTIRE SERVICE LINE MATERIAL CLASSIFICATION,BUILDING TYPE,PWSID,SYSTEM NAME,lat,long
334668,054611270001,1382 Highland Ave,Waterbury,1382 Highland Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5222446,-73.0528345
334678,054611270002,1390 Highland Ave,Waterbury,1390 Highland Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5221382,-73.0530914
334688,054611270004,1400 Highland Ave,Waterbury,1400 Highland Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5220205,-73.0534567
334698,054611270005,1406 Highland Ave,Waterbury,1406 Highland Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5219184,-73.05365689999998
334708,054611270006,1410 Highland Ave,Waterbury,1410 Highland Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5218252,-73.0538587
334718,054611270007,1422 Highland Ave,Waterbury,1422 Highland Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5216583,-73.0541491
334728,054611270008,1426 Highland Ave,Waterbury,1426 Highland Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5215676,-73.0543229
334748,054611270010,1438 Highland Ave,Waterbury,1438 Highland Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5214163,-73.0547026
334758,054611270011,1450 Highland Ave,Waterbury,1450 Highland Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5212336,-73.0550123
334908,054611790022,1435 Highland Ave,Waterbury,1435 Highland Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5211584,-73.0544092
334998,054611790031,1425 Highland Ave,Waterbury,1425 Highland Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5213638,-73.054085
335038,054611800032,1413 Highland Ave,Waterbury,1413 Highland Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5214748,-73.053756
335108,054611800039,1405 Highland Ave,Waterbury,1405 Highland Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5215942,-73.0534983
335368,054611810000000130013A,1385 Highland Ave 13A,Waterbury,1385 Highland Ave 13A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
335378,054611810000000130013B,1385 Highland Ave 13B,Waterbury,1385 Highland Ave 13B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
335608,054611810042,1357 Highland Ave,Waterbury,1357 Highland Ave Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5219847,-73.0518703
339008,055903470003,2636 South Main St Motel,Waterbury,2636 South Main St Motel Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
340058,023601770167,12 Adams St Ext,Waterbury,12 Adams St Ext Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
340068,023601770166,14 Adams St Ext,Waterbury,14 Adams St Ext Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,,
340078,023601770165,18 Adams St Ext,Waterbury,18 Adams St Ext Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,,
340088,023601770164,22 Adams St Ext,Waterbury,22 Adams St Ext Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,,
340098,025501630078,19 Adams St,Waterbury,19 Adams St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5612434,-73.0369798
340108,023601770163,26 Adams St Ext,Waterbury,26 Adams St Ext Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,,
344378,030504040072,212 Celia Dr,Waterbury,212 Celia Dr Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5561977,-72.982479
347008,013008890034,432 Columbia Blvd,Waterbury,432 Columbia Blvd Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5790073,-73.0467464
348718,005509830008,92 Downes St,Waterbury,92 Downes St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.595934,-73.0542356
348728,005509830008,96 Downes St,Waterbury,96 Downes St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5960534,-73.050854
348778,005509830005,114 Downes St,Waterbury,114 Downes St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5959564,-73.0536053
348788,005509830005,118 Downes St,Waterbury,118 Downes St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5958538,-73.0539325
348858,005509830004,159 Downes St,Waterbury,159 Downes St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5962944,-73.0520514
352698,016408250021,96 Greenwood Ave,Waterbury,96 Greenwood Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5736297,-73.0379886
353128,014902180010,133 Hamden Ave,Waterbury,133 Hamden Ave Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5748203,-73.0251317
353148,014902180011,147 Hamden Ave,Waterbury,147 Hamden Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5742589,-73.025489
353458,027400070001,21 West Main St,Waterbury,21 West Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5556789,-73.041326
353468,041503000132,1114 South Main St,Waterbury,1114 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5411923,-73.0386032
353948,053211270044,1346 Highland Ave Left,Waterbury,1346 Highland Ave Left Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
353988,054611810001,1385 Highland Ave 1A,Waterbury,1385 Highland Ave 1A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
353998,054611810001,1385 Highland Ave 1B,Waterbury,1385 Highland Ave 1B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354008,054611810010,1385 Highland Ave 10A,Waterbury,1385 Highland Ave 10A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354018,054611810010,1385 Highland Ave 10B,Waterbury,1385 Highland Ave 10B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354028,054611810011,1385 Highland Ave 11A,Waterbury,1385 Highland Ave 11A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354038,054611810011,1385 Highland Ave 11B,Waterbury,1385 Highland Ave 11B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354048,054611810012,1385 Highland Ave 12A,Waterbury,1385 Highland Ave 12A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354058,054611810012,1385 Highland Ave 12B,Waterbury,1385 Highland Ave 12B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354068,054611810014,1385 Highland Ave 14A,Waterbury,1385 Highland Ave 14A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354078,054611810014,1385 Highland Ave 14B,Waterbury,1385 Highland Ave 14B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354088,054611810015,1385 Highland Ave 15A,Waterbury,1385 Highland Ave 15A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354098,054611810015,1385 Highland Ave 15B,Waterbury,1385 Highland Ave 15B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354108,054611810016,1385 Highland Ave 16A,Waterbury,1385 Highland Ave 16A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354118,054611810001,1385 Highland Ave 16B,Waterbury,1385 Highland Ave 16B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354128,054611810016,1385 Highland Ave 17A,Waterbury,1385 Highland Ave 17A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354138,054611810017,1385 Highland Ave 17B,Waterbury,1385 Highland Ave 17B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354148,054611810018,1385 Highland Ave 18A,Waterbury,1385 Highland Ave 18A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354158,054611810018,1385 Highland Ave 18B,Waterbury,1385 Highland Ave 18B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354168,054611810019,1385 Highland Ave 19A,Waterbury,1385 Highland Ave 19A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354178,054611810019,1385 Highland Ave 19B,Waterbury,1385 Highland Ave 19B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354188,054611810002,1385 Highland Ave 2A,Waterbury,1385 Highland Ave 2A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354198,054611810002,1385 Highland Ave 2B,Waterbury,1385 Highland Ave 2B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354208,054611810020,1385 Highland Ave 20A,Waterbury,1385 Highland Ave 20A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354218,054611810020,1385 Highland Ave 20B,Waterbury,1385 Highland Ave 20B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354228,054611810021,1385 Highland Ave 21A,Waterbury,1385 Highland Ave 21A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354238,054611810021,1385 Highland Ave 21B,Waterbury,1385 Highland Ave 21B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354248,054611810022,1385 Highland Ave 22A,Waterbury,1385 Highland Ave 22A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354258,054611810022,1385 Highland Ave 22B,Waterbury,1385 Highland Ave 22B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354268,054611810023,1385 Highland Ave 23A,Waterbury,1385 Highland Ave 23A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354278,054611810023,1385 Highland Ave 23B,Waterbury,1385 Highland Ave 23B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354288,054611810024,1385 Highland Ave 24A,Waterbury,1385 Highland Ave 24A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354298,054611810024,1385 Highland Ave 24B,Waterbury,1385 Highland Ave 24B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354308,054611810003,1385 Highland Ave 3A,Waterbury,1385 Highland Ave 3A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354318,054611810003,1385 Highland Ave 3B,Waterbury,1385 Highland Ave 3B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354328,054611810004,1385 Highland Ave 4A,Waterbury,1385 Highland Ave 4A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354338,054611810004,1385 Highland Ave 4B,Waterbury,1385 Highland Ave 4B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354348,054611810005,1385 Highland Ave 5A,Waterbury,1385 Highland Ave 5A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354358,054611810005,1385 Highland Ave 5B,Waterbury,1385 Highland Ave 5B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354368,054611810006,1385 Highland Ave 6A,Waterbury,1385 Highland Ave 6A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354378,054611810006,1385 Highland Ave 6B,Waterbury,1385 Highland Ave 6B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354388,054611810007,1385 Highland Ave 7B,Waterbury,1385 Highland Ave 7B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354398,054611810008,1385 Highland Ave 8A,Waterbury,1385 Highland Ave 8A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354408,054611810008,1385 Highland Ave 8B,Waterbury,1385 Highland Ave 8B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354418,054611810009,1385 Highland Ave 9A,Waterbury,1385 Highland Ave 9A Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354428,054611810009,1385 Highland Ave 9B,Waterbury,1385 Highland Ave 9B Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
354438,054611270009,1430 Highland Ave,Waterbury,1430 Highland Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5214993,-73.0545129
356628,007902390001,2670 North Main St,Waterbury,2670 North Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5886823,-73.0260529
357708,027400070001,21 West Main St,Waterbury,21 West Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5556789,-73.041326
358148,034502910048,575 South Main St,Waterbury,575 South Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.548083,-73.0380518
358218,034502920032,605 South Main St,Waterbury,605 South Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5476865,-73.0379729
358568,046305090061,196 Edgewood Ave,Waterbury,196 Edgewood Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5348232,-73.0244941
358748,,975 Main St,Waterbury,975 Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5866042,-73.0833037
358758,,1192 Main St,Waterbury,1192 Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5866042,-73.0833037
358768,,1219 Main St,Waterbury,1219 Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5866042,-73.0833037
358778,,1230 Main St,Waterbury,1230 Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5866042,-73.0833037
358858,000000000000,0 East Main St,Waterbury,0 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5440354,-72.9895415
358938,029500760004,0 East Main St,Waterbury,0 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5440354,-72.9895415
359138,027400150041,99 East Main St,Waterbury,99 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.555915,-73.0390083
359168,027500150612,141 East Main St,Waterbury,141 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5558565,-73.0379905
359178,027500150612,141 East Main St,Waterbury,141 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5558565,-73.0379905
359208,029500760004,144 East Main St,Waterbury,144 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5548023,-73.0374292
359238,027500150612,141 East Main St,Waterbury,141 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5558565,-73.0379905
359278,000000000000,246 East Main St,Waterbury,246 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5545227,-73.0364218
359298,000000000000,264 East Main St,Waterbury,264 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5545011,-73.036273
359308,029500710701,317 East Main St,Waterbury,317 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5546152,-73.0353297
359318,029500710069,337 East Main St,Waterbury,337 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5547988,-73.0348951
359328,029500710068,351 East Main St,Waterbury,351 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5548562,-73.0345821
359368,029600720001,421 East Main St,Waterbury,421 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5547533,-73.0332823
359408,029600930098,574 East Main St,Waterbury,574 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5535647,-73.0302009
359418,029600930098,574 East Main St,Waterbury,574 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5535647,-73.0302009
359428,029600930098,574 East Main St,Waterbury,574 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5535647,-73.0302009
359438,029600930098,574 East Main St,Waterbury,574 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5535647,-73.0302009
359458,029600910058,645 East Main St,Waterbury,645 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.55405,-73.0293233
359468,029600910591,651 East Main St,Waterbury,651 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5539232,-73.0289325
359478,029600930095,656 East Main St,Waterbury,656 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.553753,-73.0289067
359488,029600910060,669 East Main St,Waterbury,669 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5540222,-73.0289759
359498,029600930093,666 East Main St,Waterbury,666 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.553599,-73.0289902
359508,029600930092,690 East Main St,Waterbury,690 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5532646,-73.0289699
359528,029700930034,780 East Main St,Waterbury,780 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.553158,-73.0273482
359548,029700930037,836 East Main St,Waterbury,836 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5524923,-73.0266199
359558,029700940047,851 East Main St,Waterbury,851 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5526769,-73.0259767
359578,,884 East Main St,Waterbury,884 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5521741,-73.0257249
359598,,892 East Main St,Waterbury,892 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5520956,-73.025611
359618,032200940015,1057 East Main St,Waterbury,1057 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5508837,-73.0235635
359628,032200940015,1057 East Main St,Waterbury,1057 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5508837,-73.0235635
359638,032200930002,1086 East Main St,Waterbury,1086 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5500076,-73.0232258
359648,032200940011,1093 East Main St,Waterbury,1093 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5502811,-73.0229791
359658,032200930002,1086 East Main St,Waterbury,1086 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5500076,-73.0232258
359668,032200930004,1118 East Main St,Waterbury,1118 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5496827,-73.022989
359678,032200930004,1118 East Main St,Waterbury,1118 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5496827,-73.022989
359688,032200940007,1131 East Main St,Waterbury,1131 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5499511,-73.0224482
359698,03230094000A,1141 East Main St,Waterbury,1141 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5498611,-73.0219
359738,,1210 East Main St,Waterbury,1210 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5486781,-73.0209507
359758,,1226 East Main St,Waterbury,1226 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5486287,-73.020867
359768,034800940011,1271 East Main St,Waterbury,1271 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5488163,-73.020479
359788,034801010025,1325 East Main St,Waterbury,1325 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5483454,-73.0195488
359798,034801010029,1405 East Main St,Waterbury,1405 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5480866,-73.0186317
359818,,1447 East Main St,Waterbury,1447 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5476536,-73.0189109
359828,037201020005,1527 East Main St,Waterbury,1527 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5468506,-73.0175719
359838,037201020005,1533 East Main St,Waterbury,1533 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5466921,-73.0166563
359848,037301090117,1660 East Main St,Waterbury,1660 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5458449,-73.0143651
359868,037301060085,1719 East Main St,Waterbury,1719 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5459302,-73.0135317
359888,037301070050,1773 East Main St,Waterbury,1773 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5455283,-73.0125741
359898,037301110085,1820 East Main St,Waterbury,1820 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5448386,-73.0120058
359938,039701170077,2150 East Main St,Waterbury,2150 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5433973,-73.0067264
359958,039701200651,2171 East Main St,Waterbury,2171 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5443133,-73.0062343
359968,039701200651,2171 East Main St *2221,Waterbury,2171 East Main St *2221 Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5443133,-73.0062343
359978,039701200651,2171 East Main St,Waterbury,2171 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5443133,-73.0062343
359988,039801170002,2309 East Main St,Waterbury,2309 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5413683,-73.0072487
359998,039801340004,2457 East Main St Svc.,Waterbury,2457 East Main St Svc. Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,,
360048,037801430033,2927 East Main St,Waterbury,2927 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5448177,-72.9890739
360058,037801490028,2999 East Main St,Waterbury,2999 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5455799,-72.9872173
360068,037801490028,2999 East Main St,Waterbury,2999 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5455799,-72.9872173
360088,037901533199,3199 East Main St,Waterbury,3199 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5468384,-72.9818087
360118,037901530008,3269 East Main St,Waterbury,3269 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5466773,-72.9788211
360128,037901530008,3269 East Main St,Waterbury,3269 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5466773,-72.9788211
360138,037901530008,3269 East Main St,Waterbury,3269 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5466773,-72.9788211
360148,040201550023,3396 East Main St,Waterbury,3396 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5438609,-72.9772937
360158,040401560061,3580 East Main St,Waterbury,3580 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5409044,-72.9709825
360168,040401560061,3580 East Main St,Waterbury,3580 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5409044,-72.9709825
360178,040401560612,3600 East Main St,Waterbury,3600 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5393622,-72.9676106
